origem,destino
110126,110426
110126,110426
110126,110426
110126,110426
110126,110087
110126,110087
110126,110149
110126,110426
110126,110149
110126,110407
110126,110087
110126,110426
110126,110426
110126,110426
110126,110426
110126,110407
110127,110448
110128,130419
110128,130419
110129,110008
110129,110008
110129,110008
110129,110008
110130,110121
110130,110121
110130,110121
110131,110008
110131,110008
110131,110008
110132,120341
110132,120341
110132,120341
110132,120341
110132,120341
110132,120341
110132,110421
110133,110187
110133,110325
110133,110325
110133,110187
110133,110187
110133,110187
110133,110187
110133,110325
110133,110187
110134,110135
110134,110135
110135,110032
110135,110136
110136,110032
110137,110138
110137,110138
110137,110138
110138,110139
110138,110139
110138,110139
110139,110423
110139,110423
110139,110423
110140,110141
110140,110141
110140,110141
110140,110141
110140,110141
110140,110141
110140,110141
110141,110142
110141,110142
110141,110142
110141,110142
110141,110142
110141,110142
110141,110142
110142,110143
110142,110143
110142,110143
110142,110143
110142,110143
110142,110143
110142,110143
110143,110033
110143,110033
110143,110033
110143,110033
110143,110033
110143,110033
110143,110033
110144,110145
110144,110145
110144,110145
110144,110145
110144,110145
110144,110145
110145,110167
110145,110167
110145,110167
110145,110167
110145,140464
110145,110167
110145,140464
110145,110167
110146,110147
110146,110147
110146,110147
110147,110148
110147,140216
110147,110148
110147,110148
110147,110148
110147,110148
110147,110148
110147,110148
110147,110148
110147,110148
110147,110148
110147,140216
110147,110148
110148,140205
110148,140205
110148,140205
110148,140205
110148,140205
110148,140205
110148,140205
110148,110153
110148,140205
110148,140205
110148,140205
110149,110128
110149,110128
110150,110151
110150,110151
110150,110151
110150,110151
110151,101013
110151,110216
110151,110341
110151,110216
110152,110155
110152,110155
110152,110155
110152,110155
110152,110155
110152,110412
110152,110155
110152,110155
110153,110003
110153,110003
110153,110003
110154,102034
110155,110205
110155,110205
110155,110205
110155,110205
110155,110205
110155,110156
110155,110205
110155,110156
110156,110040
110156,140217
110157,130135
110158,102013
110158,102027
110159,110164
110160,110449
110164,190647
110165,110160
110167,110168
110167,140938
110167,110168
110167,110168
110167,110168
110167,110168
110167,110168
110168,110169
110168,110169
110168,110169
110168,110169
110168,110169
110168,110169
110169,110170
110169,110170
110169,110170
110169,110170
110169,110170
110169,110170
110170,140550
110170,140550
110170,140550
110170,140550
110170,140550
110170,140550
110171,110172
110171,110172
110171,110172
110171,110172
110171,110172
110171,110172
110172,110173
110172,110173
110172,110173
110172,110173
110172,110173
110172,110173
110172,110173
110173,110174
110173,110174
110173,110174
110173,110174
110173,110174
110173,110174
110173,110174
110174,110147
110174,110147
110174,110147
110174,110147
110174,110147
110174,110147
110174,110147
110184,110349
110184,110349
110187,101126
110187,110122
110187,110341
110187,101122
110187,101128
110187,101127
110187,101121
110187,101170
110188,110046
110188,110046
110188,110404
110189,110416
110189,110416
110193,110194
110193,110194
110193,110194
110194,110103
110194,110103
110194,110103
110200,110402
110200,110402
110200,110402
110200,110412
110200,110155
110200,110402
110201,110011
110201,110011
110201,110011
110201,110011
110201,110011
110201,110011
110201,110331
110201,110011
110202,190636
110202,190636
110203,110202
110203,110202
110204,110203
110204,110203
110205,110144
110205,110144
110205,110144
110205,110144
110205,110144
110205,110144
110206,110093
110206,110093
110207,110208
110207,110208
110207,110208
110207,110208
110208,110209
110208,110209
110208,110209
110208,110209
110208,110209
110208,110209
110208,110209
110208,110209
110208,110209
110208,110209
110208,110209
110208,110209
110208,110209
110208,110209
110208,110209
110209,150631
110209,150631
110209,150631
110209,150631
110209,150631
110209,150631
110209,150631
110209,150631
110209,150631
110209,150631
110209,150631
110209,150631
110209,150631
110209,150631
110209,150631
110210,110211
110210,110211
110210,110211
110210,110211
110210,110211
110210,110211
110210,110211
110210,110211
110210,110211
110210,110211
110210,110211
110210,110211
110210,110211
110210,110211
110210,110211
110211,110024
110211,110024
110211,110024
110211,110024
110211,110024
110211,110024
110211,110024
110211,110024
110211,110024
110211,110024
110211,110024
110211,110024
110211,110024
110211,110024
110211,110024
110212,140277
110212,140277
110216,110187
110216,110187
110218,103512
110218,102241
110218,102039
110218,102037
110218,102041
110218,102036
110218,103510
110218,103243
110218,103243
110218,103271
110222,110184
110300,110406
110300,110406
110303,190824
110303,190824
110312,110003
110325,110341
110325,110051
110325,110341
110325,101016
110325,101016
110326,110133
110331,110455
110341,110218
110341,110218
110341,110218
110341,110218
110341,101014
110349,150556
110349,150721
110349,150721
110390,110392
110392,110395
110395,110036
110397,110153
110400,102025
110400,103203
110400,102025
110400,102032
110400,102027
110400,102031
110401,110019
110401,110019
110401,110019
110401,110019
110402,110078
110402,110403
110402,110077
110402,110077
110403,110411
110403,110074
110403,110411
110404,110041
110405,110303
110405,110303
110405,110080
110406,110405
110406,110405
110406,110405
110407,110048
110407,110048
110408,110040
110408,110040
110409,110410
110409,110410
110410,110403
110410,110403
110411,103004
110411,103004
110412,110413
110412,110413
110413,110414
110413,110414
110414,130881
110414,130881
110415,130238
110415,130238
110416,110422
110416,110422
110417,110419
110418,110417
110419,110420
110420,110008
110421,110418
110422,110041
110422,110041
110423,103303
110423,110016
110423,110448
110423,110103
110424,110425
110424,110425
110425,110145
110425,110145
110426,120707
110426,120707
110426,110087
110426,120707
110426,120707
110426,110087
110426,120707
110426,120707
110426,120707
110428,110429
110428,110429
110429,140214
110429,140214
110448,110158
110448,110159
110449,110154
110452,110326
110453,110452
110454,110031
110455,110454
110457,109030
110457,109030
110457,109030
110457,109030
110457,109030
110457,109030
110457,109030
110457,109030
110458,109073
110458,109073
110458,109073
110458,109073
110460,110096
110461,110067
110462,110133
110462,110133
110462,110133
110462,110133
110462,110133
110462,110133
110462,110133
110462,110133
110463,103404
110463,103403
110463,103405
110463,103406
120001,120048
120001,120003
120001,120003
120002,104412
120002,104401
120002,104401
120003,120004
120003,120004
120003,120004
120003,120004
120003,120004
120003,120004
120003,120957
120003,120004
120004,120005
120004,120005
120004,120005
120004,120005
120004,120005
120004,120005
120004,120005
120004,120005
120005,120006
120005,120006
120005,120006
120005,120006
120005,120006
120005,120006
120005,120006
120005,120006
120006,120644
120006,120011
120006,120644
120006,120011
120006,120011
120006,120011
120006,120011
120006,120011
120007,120008
120007,120008
120007,120008
120007,120008
120007,120008
120007,120008
120007,120008
120007,120008
120008,120009
120008,120009
120008,120009
120008,120009
120008,120009
120008,120009
120008,120009
120008,120009
120009,120232
120009,120010
120009,120232
120009,120010
120009,120232
120009,120232
120009,120666
120009,120232
120010,120002
120010,120002
120010,120002
120011,120013
120011,120013
120011,120013
120011,120013
120011,120013
120011,120013
120012,120007
120012,120007
120012,120007
120012,120007
120012,120007
120012,120007
120013,120016
120013,120016
120013,120016
120013,120016
120013,120016
120013,120084
120013,120016
120014,120012
120014,120012
120014,120012
120014,120012
120014,120012
120014,120428
120014,120012
120015,120014
120015,120014
120015,120014
120015,120014
120015,120014
120015,120014
120016,120018
120016,120018
120016,120018
120016,120018
120016,120018
120016,120018
120017,120015
120017,120015
120017,120015
120017,120015
120017,120015
120017,120015
120018,120019
120018,120019
120018,120019
120018,120019
120018,120019
120018,120019
120019,120634
120019,120021
120019,120021
120019,120021
120019,120021
120019,120021
120020,120017
120020,120017
120020,120017
120020,120017
120020,120017
120021,104101
120021,104103
120021,120023
120021,104102
120021,120023
120022,120020
120022,120020
120022,120020
120022,120020
120022,120020
120023,120026
120023,120139
120024,120032
120024,120032
120024,120032
120024,120032
120024,190445
120025,104102
120025,120426
120025,104109
120025,104107
120025,104110
120025,104104
120026,120028
120026,120028
120026,120028
120026,120028
120026,120028
120026,120590
120027,120025
120027,120025
120027,120025
120027,120025
120027,120025
120028,120240
120028,120029
120028,120029
120028,120029
120028,120029
120029,120034
120029,120034
120029,120034
120029,120034
120030,120331
120030,120331
120030,190217
120030,120331
120030,120331
120031,120027
120031,120027
120031,120027
120031,120027
120032,120042
120032,120042
120032,120042
120032,120042
120032,120042
120033,120030
120033,120030
120033,190445
120033,120030
120034,120036
120034,120036
120034,120036
120034,120036
120035,120031
